Learning Rate	TrainLoss	TestLoss	TrainL(reglr)	TrainL(bndry)	TrainL(snglr)	TrainL(symtry)	
0.00010000	0.18464553	0.00001095	0.00399658	0.00003999	0.00004950	0.00000200	
0.00010000	0.17747335	0.00000956	0.00384075	0.00003901	0.00004698	0.00000227	
0.00010000	0.17040778	0.00000884	0.00384727	0.00003897	0.00004985	0.00000240	
0.00010000	0.18520775	0.00000760	0.00413099	0.00003698	0.00005592	0.00000264	
0.00010000	0.21372670	0.00000720	0.00427063	0.00005053	0.00005502	0.00000212	
0.00010000	0.18162799	0.00000635	0.00436769	0.00004464	0.00004928	0.00000214	
0.00010000	0.17600358	0.00000609	0.00424411	0.00003898	0.00005426	0.00000221	
0.00010000	0.18141596	0.00001063	0.00388110	0.00003918	0.00004878	0.00000214	
0.00010000	0.17261048	0.00000797	0.00403223	0.00004055	0.00004562	0.00000211	
0.00010000	0.17335054	0.00000708	0.00388967	0.00003798	0.00004719	0.00000200	
0.00010000	0.16986429	0.00000786	0.00391211	0.00003879	0.00004674	0.00000190	
0.00010000	0.17777283	0.00000936	0.00384783	0.00003936	0.00004545	0.00000196	
0.00010000	0.17364639	0.00000874	0.00385333	0.00003826	0.00004725	0.00000192	
0.00010000	0.17821117	0.00000860	0.00388412	0.00003932	0.00004915	0.00000199	
0.00010000	0.17703510	0.00000867	0.00391673	0.00003855	0.00005027	0.00000193	
0.00010000	0.18788557	0.00000711	0.00378855	0.00003945	0.00005153	0.00000199	
0.00010000	0.17831594	0.00000833	0.00397784	0.00003848	0.00004864	0.00000209	
0.00010000	0.17534918	0.00001008	0.00394053	0.00003825	0.00004957	0.00000197	
0.00010000	0.16430976	0.00000929	0.00384830	0.00003838	0.00004781	0.00000199	
0.00010000	0.17937605	0.00000713	0.00391432	0.00003948	0.00004918	0.00000192	
0.00010000	0.18741297	0.00000981	0.00407709	0.00003963	0.00005302	0.00000228	
0.00010000	0.17493374	0.00000697	0.00394913	0.00004102	0.00004926	0.00000216	
0.00010000	0.17709495	0.00000826	0.00405398	0.00003832	0.00004797	0.00000221	
0.00010000	0.17652016	0.00000679	0.00394917	0.00003945	0.00004437	0.00000191	
0.00010000	0.18057846	0.00001024	0.00386101	0.00003900	0.00004771	0.00000203	
0.00010000	0.16583767	0.00000766	0.00391003	0.00003858	0.00004613	0.00000192	
0.00010000	0.16332806	0.00000673	0.00387611	0.00003846	0.00004661	0.00000191	
0.00010000	0.17249211	0.00000779	0.00388188	0.00003833	0.00004944	0.00000191	
0.00010000	0.17437976	0.00001064	0.00382011	0.00003897	0.00004758	0.00000201	
0.00010000	0.17800553	0.00001538	0.00411514	0.00003767	0.00004951	0.00000196	
0.00010000	0.20102781	0.00000690	0.00414498	0.00004192	0.00005120	0.00000215	
0.00010000	0.18764831	0.00000862	0.00403965	0.00003949	0.00005344	0.00000197	
0.00010000	0.17545906	0.00000923	0.00398418	0.00003855	0.00004576	0.00000210	
0.00010000	0.17427470	0.00000650	0.00407153	0.00003751	0.00004767	0.00000198	
0.00010000	0.18136507	0.00000589	0.00375843	0.00004032	0.00004571	0.00000197	
0.00010000	0.16670584	0.00000575	0.00385916	0.00003852	0.00004891	0.00000207	
0.00010000	0.17451077	0.00000578	0.00380318	0.00003874	0.00004650	0.00000195	
0.00010000	0.17636232	0.00000580	0.00395408	0.00003877	0.00004573	0.00000206	
0.00010000	0.18369444	0.00000830	0.00381505	0.00004014	0.00004794	0.00000185	
0.00010000	0.19505842	0.00000806	0.00407542	0.00003875	0.00005179	0.00000200	
0.00010000	0.18057272	0.00000731	0.00406019	0.00003912	0.00005255	0.00000215	
0.00010000	0.19726832	0.00001903	0.00446145	0.00003927	0.00005679	0.00000222	
0.00010000	0.22663193	0.00000912	0.00466227	0.00004889	0.00006098	0.00000205	
0.00010000	0.20597981	0.00000738	0.00452908	0.00004323	0.00005474	0.00000236	
0.00010000	0.20419986	0.00000755	0.00502160	0.00003839	0.00005960	0.00000236	
0.00010000	0.22052919	0.00001186	0.00420204	0.00003921	0.00006691	0.00000209	
0.00010000	0.20711341	0.00000832	0.00435488	0.00004133	0.00006470	0.00000225	
0.00010000	0.20092391	0.00001352	0.00402402	0.00004083	0.00005495	0.00000278	
0.00010000	0.17847764	0.00000944	0.00391720	0.00004007	0.00004922	0.00000222	
0.00010000	0.17970301	0.00001128	0.00398111	0.00003980	0.00004909	0.00000194	
0.00010000	0.17095626	0.00000813	0.00404379	0.00003955	0.00004808	0.00000190	
0.00010000	0.16862514	0.00000758	0.00401700	0.00003882	0.00004534	0.00000183	
0.00010000	0.17200136	0.00000622	0.00401702	0.00003844	0.00004571	0.00000186	
0.00010000	0.16874991	0.00000647	0.00385345	0.00003977	0.00004403	0.00000183	
0.00010000	0.17007401	0.00000684	0.00392537	0.00003907	0.00004324	0.00000182	
0.00010000	0.17845216	0.00001023	0.00400146	0.00003788	0.00005144	0.00000190	
0.00010000	0.17573745	0.00000658	0.00379223	0.00004061	0.00004748	0.00000192	
0.00010000	0.18152926	0.00000817	0.00408497	0.00003767	0.00004863	0.00000204	
0.00010000	0.18593982	0.00000797	0.00383449	0.00004172	0.00004948	0.00000188	
0.00010000	0.17106163	0.00001258	0.00398262	0.00003853	0.00005234	0.00000205	
0.00010000	0.20336274	0.00001296	0.00386507	0.00004042	0.00005548	0.00000226	
0.00010000	0.19792161	0.00001061	0.00399663	0.00004012	0.00005261	0.00000261	
0.00010000	0.19609531	0.00000844	0.00389928	0.00004067	0.00005259	0.00000247	
0.00010000	0.18958582	0.00001543	0.00416030	0.00003800	0.00005765	0.00000234	
0.00010000	0.18226714	0.00000861	0.00382668	0.00004033	0.00004774	0.00000248	
0.00010000	0.16951700	0.00000812	0.00390507	0.00003840	0.00004502	0.00000223	
0.00010000	0.17064758	0.00000713	0.00386781	0.00003936	0.00004778	0.00000200	
0.00010000	0.17732979	0.00000947	0.00387796	0.00003860	0.00004911	0.00000197	
0.00010000	0.18417648	0.00000625	0.00393014	0.00003900	0.00005188	0.00000191	
0.00010000	0.16718759	0.00000585	0.00391286	0.00003784	0.00004775	0.00000202	
0.00010000	0.16397162	0.00000720	0.00377748	0.00004055	0.00004341	0.00000202	
0.00010000	0.17109685	0.00000725	0.00385787	0.00003857	0.00004603	0.00000190	
0.00010000	0.17040666	0.00000617	0.00398119	0.00003740	0.00004751	0.00000195	
0.00010000	0.18153574	0.00000627	0.00386415	0.00004146	0.00004492	0.00000201	
0.00010000	0.18371508	0.00000605	0.00389147	0.00003833	0.00004910	0.00000198	
0.00010000	0.18517731	0.00000613	0.00388243	0.00003922	0.00004947	0.00000197	
0.00010000	0.17561711	0.00000890	0.00390035	0.00003838	0.00004801	0.00000211	
0.00010000	0.17342264	0.00000786	0.00410253	0.00003907	0.00005433	0.00000195	
0.00010000	0.18315404	0.00000733	0.00410453	0.00004239	0.00004888	0.00000193	
0.00010000	0.18522692	0.00000605	0.00435015	0.00004145	0.00005031	0.00000209	
0.00010000	0.18792701	0.00000579	0.00457101	0.00003981	0.00005026	0.00000236	
0.00010000	0.18739673	0.00000633	0.00414534	0.00004018	0.00004985	0.00000190	
0.00010000	0.17452675	0.00000744	0.00393219	0.00004168	0.00004567	0.00000189	
0.00010000	0.17175445	0.00000659	0.00406059	0.00003818	0.00004711	0.00000217	
0.00010000	0.17508460	0.00000702	0.00394071	0.00003916	0.00004643	0.00000194	
0.00010000	0.17379057	0.00000891	0.00391657	0.00003839	0.00004698	0.00000202	
0.00010000	0.16787752	0.00001012	0.00396215	0.00003793	0.00004761	0.00000203	
0.00010000	0.16974368	0.00000729	0.00394956	0.00003893	0.00004482	0.00000189	
0.00010000	0.18964627	0.00000866	0.00402922	0.00003976	0.00005267	0.00000211	
0.00010000	0.18115658	0.00000934	0.00402558	0.00003910	0.00004850	0.00000214	
0.00010000	0.18746799	0.00000614	0.00378377	0.00004062	0.00004849	0.00000186	
0.00010000	0.18773016	0.00000614	0.00402783	0.00003753	0.00005160	0.00000210	
0.00010000	0.17917402	0.00000750	0.00388627	0.00004259	0.00004750	0.00000191	
0.00010000	0.18221462	0.00000862	0.00392198	0.00003900	0.00005260	0.00000201	
0.00010000	0.17596048	0.00000807	0.00405338	0.00003823	0.00004536	0.00000198	
0.00010000	0.17492603	0.00000914	0.00395797	0.00003945	0.00004692	0.00000201	
0.00010000	0.19105154	0.00000599	0.00402681	0.00003840	0.00005082	0.00000211	
0.00010000	0.19117487	0.00000786	0.00383460	0.00004438	0.00004570	0.00000200	
0.00010000	0.18968831	0.00000645	0.00396787	0.00004365	0.00004749	0.00000191	
0.00010000	0.17368780	0.00000803	0.00404877	0.00003715	0.00004961	0.00000210	
0.00010000	0.18496257	0.00001080	0.00393557	0.00003865	0.00004983	0.00000187	
0.00010000	0.17792512	0.00000879	0.00389169	0.00003885	0.00005141	0.00000197	
0.00010000	0.19253830	0.00000709	0.00381103	0.00003963	0.00004966	0.00000214	
0.00010000	0.16481149	0.00000695	0.00381796	0.00003850	0.00004638	0.00000212	
0.00010000	0.15821467	0.00000752	0.00402274	0.00003747	0.00004626	0.00000244	
0.00010000	0.18117624	0.00000680	0.00385612	0.00003921	0.00004958	0.00000214	
0.00010000	0.16866317	0.00000707	0.00387276	0.00003848	0.00004473	0.00000209	
0.00010000	0.17372831	0.00001051	0.00394951	0.00003816	0.00005172	0.00000205	
0.00010000	0.16738440	0.00001058	0.00380071	0.00003846	0.00004888	0.00000203	
0.00010000	0.18427449	0.00000884	0.00381067	0.00003883	0.00004602	0.00000195	
0.00010000	0.16488419	0.00000726	0.00392436	0.00003742	0.00004834	0.00000200	
0.00010000	0.18395276	0.00000698	0.00378847	0.00003939	0.00004997	0.00000195	
0.00010000	0.19539927	0.00000794	0.00393773	0.00003857	0.00005789	0.00000203	
0.00010000	0.17789054	0.00001009	0.00383937	0.00003901	0.00004957	0.00000220	
0.00010000	0.18479769	0.00000723	0.00418441	0.00003710	0.00005544	0.00000245	
0.00010000	0.18783565	0.00000732	0.00417307	0.00004221	0.00005483	0.00000254	
0.00010000	0.19142601	0.00000651	0.00423843	0.00003859	0.00005458	0.00000266	
0.00010000	0.18567316	0.00000727	0.00426673	0.00004116	0.00004907	0.00000321	
0.00010000	0.17655196	0.00000879	0.00450364	0.00003858	0.00004778	0.00000260	
0.00010000	0.18629451	0.00000746	0.00462246	0.00003709	0.00005288	0.00000253	
0.00010000	0.18590821	0.00001183	0.00429349	0.00004262	0.00005507	0.00000188	
0.00010000	0.19147529	0.00001198	0.00410802	0.00004101	0.00005287	0.00000208	
0.00010000	0.18311128	0.00000949	0.00439556	0.00003789	0.00004944	0.00000223	
0.00010000	0.17462522	0.00001134	0.00384272	0.00004178	0.00004464	0.00000189	
0.00010000	0.16514029	0.00000925	0.00409072	0.00003808	0.00004583	0.00000190	
0.00010000	0.18432333	0.00001331	0.00401379	0.00003795	0.00005031	0.00000195	
0.00010000	0.18137343	0.00001169	0.00379744	0.00004209	0.00004812	0.00000182	
0.00010000	0.18433808	0.00001114	0.00409992	0.00003709	0.00005096	0.00000214	
0.00010000	0.18030473	0.00000917	0.00386311	0.00004026	0.00005034	0.00000191	
0.00010000	0.17747515	0.00001148	0.00380059	0.00003899	0.00005191	0.00000193	
0.00010000	0.18231005	0.00001336	0.00416377	0.00003732	0.00005739	0.00000201	
0.00010000	0.19028511	0.00001000	0.00376781	0.00004177	0.00005128	0.00000185	
0.00010000	0.17572644	0.00000990	0.00416976	0.00003713	0.00004937	0.00000217	
0.00010000	0.17847078	0.00000778	0.00384310	0.00003921	0.00004619	0.00000204	
0.00010000	0.17936337	0.00000962	0.00378358	0.00003931	0.00004574	0.00000200	
0.00010000	0.17295169	0.00001026	0.00384219	0.00003771	0.00004431	0.00000193	
0.00010000	0.16491795	0.00001003	0.00383068	0.00003796	0.00004684	0.00000187	
0.00010000	0.16990144	0.00001178	0.00388117	0.00003810	0.00004796	0.00000199	
0.00010000	0.18081442	0.00001229	0.00385414	0.00003899	0.00005164	0.00000227	
0.00010000	0.18351814	0.00000921	0.00393217	0.00003860	0.00004632	0.00000198	
0.00010000	0.17307894	0.00001199	0.00385217	0.00003789	0.00004834	0.00000194	
0.00010000	0.17768874	0.00001322	0.00376941	0.00003901	0.00004660	0.00000189	
0.00010000	0.17741178	0.00000980	0.00386186	0.00003862	0.00004663	0.00000198	
0.00010000	0.17035198	0.00000707	0.00395807	0.00003701	0.00004789	0.00000213	
0.00010000	0.16520010	0.00000858	0.00383996	0.00003986	0.00004624	0.00000226	
0.00010000	0.17648117	0.00001089	0.00390064	0.00003801	0.00004657	0.00000249	
0.00010000	0.17505406	0.00001006	0.00411912	0.00003766	0.00005003	0.00000209	
0.00010000	0.17178216	0.00000839	0.00376626	0.00004171	0.00004558	0.00000203	
0.00010000	0.17819671	0.00000981	0.00413128	0.00003672	0.00005529	0.00000224	
0.00010000	0.19157237	0.00000772	0.00389410	0.00004267	0.00005581	0.00000203	
0.00010000	0.19288670	0.00000654	0.00404016	0.00003905	0.00005288	0.00000209	
0.00010000	0.17258438	0.00000709	0.00404455	0.00003709	0.00004613	0.00000207	
0.00010000	0.17446879	0.00000741	0.00383443	0.00003777	0.00004662	0.00000193	
0.00010000	0.17760540	0.00000641	0.00381555	0.00003973	0.00004517	0.00000191	
0.00010000	0.17141316	0.00000623	0.00384047	0.00003816	0.00004658	0.00000194	
0.00010000	0.17990194	0.00000589	0.00381803	0.00004012	0.00004760	0.00000186	
0.00010000	0.18161935	0.00000697	0.00403176	0.00003699	0.00004858	0.00000206	
0.00010000	0.16175130	0.00000799	0.00387844	0.00004002	0.00004366	0.00000185	
0.00010000	0.17921738	0.00000888	0.00387768	0.00003764	0.00004890	0.00000197	
0.00010000	0.17500699	0.00001445	0.00391483	0.00003883	0.00004719	0.00000192	
0.00010000	0.18550274	0.00000989	0.00387759	0.00004046	0.00005014	0.00000184	
0.00010000	0.17690504	0.00000696	0.00398038	0.00003795	0.00005220	0.00000196	
0.00010000	0.19128194	0.00000753	0.00382172	0.00004432	0.00005333	0.00000187	
0.00010000	0.18836668	0.00000642	0.00423141	0.00003847	0.00005848	0.00000266	
0.00010000	0.20810314	0.00000637	0.00391094	0.00004024	0.00006007	0.00000208	
0.00010000	0.20040823	0.00000687	0.00397529	0.00004096	0.00005912	0.00000196	
0.00010000	0.17723756	0.00000669	0.00398563	0.00003784	0.00004904	0.00000201	
0.00010000	0.17368627	0.00000745	0.00396343	0.00003825	0.00004640	0.00000197	
0.00010000	0.16317565	0.00000671	0.00386497	0.00003941	0.00004435	0.00000205	
0.00010000	0.18837710	0.00000613	0.00414494	0.00003602	0.00005205	0.00000201	
0.00010000	0.18795088	0.00000656	0.00376396	0.00004095	0.00005322	0.00000210	
0.00010000	0.19385569	0.00000641	0.00396062	0.00003864	0.00005649	0.00000220	
0.00010000	0.17891472	0.00000840	0.00394296	0.00003875	0.00005271	0.00000212	
0.00010000	0.18178892	0.00000632	0.00391271	0.00003801	0.00005005	0.00000190	
0.00010000	0.17329504	0.00000619	0.00389366	0.00003781	0.00005157	0.00000189	
0.00010000	0.18588573	0.00000865	0.00391592	0.00004124	0.00005470	0.00000180	
0.00010000	0.20442214	0.00000977	0.00412603	0.00003745	0.00005715	0.00000193	
0.00010000	0.19056309	0.00000982	0.00375700	0.00004244	0.00005083	0.00000196	
0.00010000	0.19179463	0.00000994	0.00404460	0.00003824	0.00004938	0.00000203	
0.00010000	0.19346939	0.00000647	0.00405031	0.00003809	0.00005494	0.00000201	
0.00010000	0.18163034	0.00000869	0.00388772	0.00004041	0.00004994	0.00000196	
0.00010000	0.17491622	0.00000616	0.00380213	0.00004020	0.00004590	0.00000197	
0.00010000	0.17437396	0.00000682	0.00401365	0.00003731	0.00004647	0.00000205	
0.00010000	0.16586410	0.00000619	0.00385429	0.00003862	0.00004613	0.00000188	
0.00010000	0.18673462	0.00000700	0.00379912	0.00003985	0.00004617	0.00000184	
0.00010000	0.17592552	0.00000753	0.00385007	0.00003774	0.00005044	0.00000187	
0.00010000	0.19225007	0.00000587	0.00385748	0.00003920	0.00005210	0.00000193	
0.00010000	0.17584722	0.00000835	0.00382927	0.00003776	0.00004720	0.00000191	
0.00010000	0.18233976	0.00000651	0.00407949	0.00003668	0.00005719	0.00000188	
0.00010000	0.20254509	0.00000622	0.00430839	0.00004326	0.00005504	0.00000214	
0.00010000	0.19615472	0.00000752	0.00488354	0.00003857	0.00005966	0.00000206	
0.00010000	0.21382299	0.00000709	0.00422867	0.00004240	0.00006312	0.00000223	
0.00010000	0.21536052	0.00000749	0.00518364	0.00004032	0.00005883	0.00000229	
0.00010000	0.18391117	0.00001105	0.00486222	0.00003901	0.00004977	0.00000229	
0.00010000	0.18464044	0.00001225	0.00422368	0.00004017	0.00004952	0.00000198	
0.00010000	0.18808970	0.00000876	0.00399530	0.00003833	0.00005229	0.00000219	
0.00010000	0.18422783	0.00000807	0.00382420	0.00004044	0.00004795	0.00000217	
0.00010000	0.19342704	0.00000771	0.00388585	0.00003845	0.00005377	0.00000211	
0.00010000	0.18424910	0.00000725	0.00375071	0.00004065	0.00004872	0.00000224	
0.00010000	0.17343994	0.00000752	0.00392748	0.00003835	0.00004619	0.00000216	
0.00010000	0.18663635	0.00000671	0.00403668	0.00003690	0.00005250	0.00000223	
0.00010000	0.17354770	0.00000932	0.00381854	0.00004498	0.00004642	0.00000189	
0.00010000	0.18634017	0.00000989	0.00422528	0.00004090	0.00004917	0.00000203	
0.00010000	0.17661428	0.00000970	0.00403868	0.00003782	0.00004777	0.00000209	
0.00010000	0.17432232	0.00001380	0.00391041	0.00004001	0.00004585	0.00000186	
0.00010000	0.17529936	0.00000993	0.00390575	0.00003895	0.00004485	0.00000199	
0.00010000	0.17930652	0.00000702	0.00384109	0.00003828	0.00004710	0.00000203	
0.00010000	0.17970666	0.00000722	0.00378600	0.00003966	0.00004824	0.00000202	
0.00010000	0.18167582	0.00001037	0.00389605	0.00003770	0.00004820	0.00000202	
0.00010000	0.17516193	0.00000893	0.00381786	0.00003815	0.00004826	0.00000187	
0.00010000	0.17963714	0.00000942	0.00397323	0.00003775	0.00004990	0.00000189	
0.00010000	0.18391243	0.00000609	0.00384184	0.00003858	0.00005105	0.00000197	
0.00010000	0.17183336	0.00000602	0.00386929	0.00004014	0.00005175	0.00000182	
0.00010000	0.18288417	0.00000585	0.00389717	0.00003875	0.00005237	0.00000189	
0.00010000	0.17406976	0.00000771	0.00386568	0.00004058	0.00004990	0.00000208	
0.00010000	0.16790731	0.00000675	0.00398195	0.00003893	0.00004454	0.00000186	
0.00010000	0.17237335	0.00000787	0.00408654	0.00003770	0.00004847	0.00000196	
0.00010000	0.16425264	0.00000634	0.00407627	0.00003845	0.00004365	0.00000179	
0.00010000	0.17132137	0.00000574	0.00394924	0.00003897	0.00004539	0.00000188	
0.00010000	0.17893240	0.00000684	0.00384532	0.00003828	0.00004562	0.00000195	
0.00010000	0.17079826	0.00000780	0.00380634	0.00003753	0.00004659	0.00000188	
0.00010000	0.18020935	0.00000909	0.00374986	0.00004120	0.00004718	0.00000184	
0.00010000	0.18152569	0.00001066	0.00405591	0.00003746	0.00005176	0.00000206	
0.00010000	0.17645994	0.00000831	0.00403610	0.00003885	0.00004540	0.00000193	
0.00010000	0.17941898	0.00001233	0.00408513	0.00003889	0.00004949	0.00000193	
0.00010000	0.20378637	0.00000685	0.00483741	0.00004038	0.00005566	0.00000198	
0.00010000	0.18110903	0.00000772	0.00415514	0.00003922	0.00005095	0.00000210	
0.00010000	0.17175187	0.00000837	0.00424083	0.00003672	0.00005276	0.00000225	
0.00010000	0.18788291	0.00001018	0.00387758	0.00004091	0.00004827	0.00000211	
0.00010000	0.17393808	0.00000727	0.00386508	0.00003801	0.00004761	0.00000210	
0.00010000	0.16136555	0.00001026	0.00389358	0.00003817	0.00004688	0.00000204	
0.00010000	0.17722797	0.00001189	0.00389049	0.00003859	0.00004767	0.00000190	
0.00010000	0.17804858	0.00001071	0.00381859	0.00003937	0.00004734	0.00000197	
0.00010000	0.16521944	0.00000854	0.00384752	0.00003861	0.00004514	0.00000200	
0.00010000	0.16660016	0.00000875	0.00385860	0.00003741	0.00004518	0.00000194	
0.00010000	0.16754275	0.00001098	0.00386802	0.00003823	0.00004653	0.00000189	
0.00010000	0.17835246	0.00000945	0.00373893	0.00004172	0.00004930	0.00000190	
0.00010000	0.18393921	0.00000772	0.00425683	0.00003616	0.00005470	0.00000224	
0.00010000	0.17557200	0.00000793	0.00391676	0.00003997	0.00004905	0.00000212	
0.00010000	0.18263059	0.00001090	0.00389535	0.00003833	0.00004977	0.00000193	
0.00010000	0.18636761	0.00001056	0.00395384	0.00003821	0.00005055	0.00000185	
0.00010000	0.19360938	0.00000682	0.00384943	0.00003894	0.00005422	0.00000185	
0.00010000	0.18416483	0.00000692	0.00400447	0.00003676	0.00005369	0.00000209	
0.00010000	0.18681868	0.00000911	0.00378395	0.00004457	0.00005009	0.00000202	
0.00010000	0.17981703	0.00000728	0.00388088	0.00004097	0.00004775	0.00000219	
0.00010000	0.17887337	0.00000713	0.00410140	0.00003663	0.00004754	0.00000228	
0.00010000	0.18581249	0.00000789	0.00382264	0.00003904	0.00004635	0.00000197	
0.00010000	0.15690100	0.00001129	0.00375992	0.00004019	0.00004335	0.00000189	
0.00010000	0.17280539	0.00001040	0.00411160	0.00003684	0.00005029	0.00000208	
0.00010000	0.16885919	0.00001152	0.00381927	0.00004116	0.00004839	0.00000213	
0.00010000	0.19412959	0.00001152	0.00401020	0.00004033	0.00004781	0.00000255	
0.00010000	0.16767837	0.00001290	0.00424064	0.00003878	0.00004670	0.00000207	
0.00010000	0.18716226	0.00001093	0.00402773	0.00003865	0.00005580	0.00000192	
